BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr9	32370000	32380000	chr9	32570000	32580000	1.089346888429242e-05	2.599207668339954
chr9	32370000	32380000	chr9	32960000	32970000	0.00016990518280952756	2.111212657236631
chr9	32580000	32590000	chr9	32960000	32970000	6.092236528180509e-06	2.111212657236631
chr9	33080000	33090000	chr9	33230000	33240000	8.277679358237311e-05	2.111212657236631
chr9	33620000	33630000	chr9	33720000	33730000	6.43459962709573e-05	2.111212657236631
chr9	33800000	33810000	chr9	34070000	34080000	0.017639497743136105	2.111212657236631
chr9	33920000	33930000	chr9	34070000	34080000	0.036387562667877404	2.111212657236631
chr9	34100000	34110000	chr9	34240000	34250000	0.003952135036089561	2.111212657236631
chr9	34390000	34400000	chr9	34600000	34610000	0.0019909893332578283	2.111212657236631
chr9	34410000	34420000	chr9	34500000	34510000	0.008778978744799864	2.599207668339954
chr9	34900000	34910000	chr9	34980000	34990000	0.026522742268891394	2.111212657236631
chr9	34900000	34910000	chr9	35090000	35100000	0.03051899591143856	2.111212657236631
chr9	34910000	34920000	chr9	35450000	35460000	0.019367835342019833	2.111212657236631
chr9	35110000	35120000	chr9	35470000	35480000	1.9047792016127496e-05	2.111212657236631
chr9	35120000	35130000	chr9	35260000	35270000	9.505398751035669e-05	2.111212657236631
chr9	35120000	35130000	chr9	35390000	35400000	0.015592080533584731	2.599207668339954
chr9	35120000	35130000	chr9	35560000	35570000	0.008855218957577486	2.111212657236631
chr9	35270000	35280000	chr9	35450000	35460000	0.03051899591143856	2.599207668339954
chr9	35790000	35800000	chr9	35890000	35900000	0.016988538003272345	2.111212657236631
chr9	36240000	36250000	chr9	36330000	36340000	0.003350089037129034	2.111212657236631
chr9	36410000	36420000	chr9	36550000	36560000	6.092236528180509e-06	2.111212657236631
chr9	36790000	36800000	chr9	36980000	36990000	0.03309681789093084	2.111212657236631
chr9	36870000	36880000	chr9	36980000	36990000	6.84021857245698e-05	2.111212657236631
chr9	36870000	36880000	chr9	37370000	37380000	0.007770882532794032	3.6758347359905126
chr9	37000000	37010000	chr9	37330000	37340000	0.0015303979384422928	2.111212657236631
chr9	37000000	37010000	chr9	37400000	37410000	0.002403571384897365	2.111212657236631
chr9	37480000	37490000	chr9	37580000	37590000	0.0465264886263684	2.111212657236631
chr9	37480000	37490000	chr9	37740000	37750000	0.01969483599488325	2.111212657236631
chr9	37480000	37490000	chr9	37890000	37900000	0.00830500872069809	2.111212657236631
chr9	37740000	37750000	chr9	37890000	37900000	0.03051899591143856	2.111212657236631
chr9	380000	390000	chr9	600000	610000	0.007270069800363738	2.111212657236631
chr9	380000	390000	chr9	780000	790000	0.0082834301450257	2.599207668339954
chr9	610000	620000	chr9	760000	770000	4.8595445084953504e-05	2.599207668339954
chr9	610000	620000	chr9	1000000	1010000	0.032151087210838425	2.111212657236631
chr9	890000	900000	chr9	1000000	1010000	0.00019736115551938216	2.111212657236631
chr9	2130000	2140000	chr9	2830000	2840000	0.00042453775022687314	2.111212657236631
chr9	2230000	2240000	chr9	2830000	2840000	0.01706280776668154	2.111212657236631
chr9	2620000	2630000	chr9	2820000	2830000	0.002800746744146358	2.111212657236631
chr9	2860000	2870000	chr9	3180000	3190000	0.004873442101141365	2.111212657236631
chr9	2860000	2870000	chr9	3440000	3450000	0.011414879753328222	2.111212657236631
chr9	2860000	2870000	chr9	4370000	4380000	0.0006853196009222462	2.111212657236631
chr9	3230000	3240000	chr9	3650000	3660000	0.013654136626268139	2.111212657236631
chr9	3240000	3250000	chr9	4360000	4370000	0.0028059816602171417	2.111212657236631
chr9	3240000	3250000	chr9	3440000	3450000	0.004454630125504334	2.111212657236631
chr9	3460000	3470000	chr9	3720000	3730000	0.021219320416746564	2.599207668339954
chr9	3460000	3470000	chr9	4360000	4370000	0.00734997354174303	2.111212657236631
chr9	3730000	3740000	chr9	4060000	4070000	0.001729235079537752	2.111212657236631
chr9	3730000	3740000	chr9	4120000	4130000	0.04318134694993845	3.2
chr9	3730000	3740000	chr9	4220000	4230000	0.00011715440591779368	2.111212657236631
chr9	3730000	3740000	chr9	4360000	4370000	0.00041924518958139784	2.111212657236631
chr9	3740000	3750000	chr9	3860000	3870000	0.0061682607190405815	2.111212657236631
chr9	3740000	3750000	chr9	4300000	4310000	0.003975420762427978	2.599207668339954
chr9	3860000	3870000	chr9	4220000	4230000	0.01519498414703143	2.111212657236631
chr9	4070000	4080000	chr9	4220000	4230000	0.00022858482493233633	2.111212657236631
chr9	4380000	4390000	chr9	4650000	4660000	0.002177576575851571	2.111212657236631
chr9	4660000	4670000	chr9	5430000	5440000	0.03510709192552126	2.111212657236631
chr9	4750000	4760000	chr9	5170000	5180000	0.01706280776668154	2.111212657236631
chr9	4750000	4760000	chr9	5430000	5440000	4.8595445084953504e-05	2.111212657236631
chr9	4750000	4760000	chr9	5590000	5600000	0.0005097751386811788	2.111212657236631
chr9	4760000	4770000	chr9	4980000	4990000	5.68711181928381e-05	2.111212657236631
chr9	4760000	4770000	chr9	5310000	5320000	0.030738626730485226	2.111212657236631
chr9	4980000	4990000	chr9	5430000	5440000	0.007039106229929361	2.111212657236631
chr9	5180000	5190000	chr9	5430000	5440000	0.0014233592396406777	2.111212657236631
chr9	5180000	5190000	chr9	5590000	5600000	0.0008807098717994049	2.111212657236631
chr9	5450000	5460000	chr9	5580000	5590000	6.544592033308483e-06	2.111212657236631
chr9	5620000	5630000	chr9	5710000	5720000	0.021921107282925813	2.111212657236631
chr9	5880000	5890000	chr9	6040000	6050000	0.00019736115551938216	2.599207668339954
chr9	5880000	5890000	chr9	6300000	6310000	0.005432724638232607	2.111212657236631
chr9	5890000	5900000	chr9	6570000	6580000	0.031224552294258186	2.111212657236631
chr9	6050000	6060000	chr9	6300000	6310000	0.00021973248337783802	2.111212657236631
chr9	6060000	6070000	chr9	6570000	6580000	0.004091117366982078	2.599207668339954
chr9	6350000	6360000	chr9	6560000	6570000	5.68711181928381e-05	2.111212657236631
chr9	6350000	6360000	chr9	6670000	6680000	0.003291556413532538	2.111212657236631
chr9	6580000	6590000	chr9	6670000	6680000	5.68711181928381e-05	2.111212657236631
chr9	6580000	6590000	chr9	6740000	6750000	0.01602955997888838	2.111212657236631
chr9	9600000	9610000	chr9	9790000	9800000	0.0009446118070214338	2.111212657236631
chr9	10050000	10060000	chr9	10260000	10270000	0.010344445571993535	2.111212657236631
chr9	10360000	10370000	chr9	11310000	11320000	0.020033045371492367	2.111212657236631
chr9	12710000	12720000	chr9	13020000	13030000	0.00025460126047693876	2.111212657236631
chr9	12710000	12720000	chr9	13080000	13090000	0.00015764284475799917	2.111212657236631
chr9	12720000	12730000	chr9	12880000	12890000	5.485419027606576e-05	3.2
chr9	12780000	12790000	chr9	12870000	12880000	0.00027248111282713336	2.111212657236631
chr9	13040000	13050000	chr9	14430000	14440000	0.013933935925326242	2.111212657236631
chr9	13210000	13220000	chr9	13340000	13350000	0.009956672474548513	2.111212657236631
chr9	13210000	13220000	chr9	13420000	13430000	0.0014596763782569137	2.111212657236631
chr9	13350000	13360000	chr9	14420000	14430000	0.02392093595422188	2.111212657236631
chr9	13430000	13440000	chr9	14340000	14350000	0.00031993727834636056	2.111212657236631
chr9	13430000	13440000	chr9	14420000	14430000	0.0003820676237740399	2.111212657236631
chr9	13440000	13450000	chr9	13690000	13700000	0.011414879753328222	2.111212657236631
chr9	13930000	13940000	chr9	14330000	14340000	0.048690980668806415	2.111212657236631
chr9	14090000	14100000	chr9	14320000	14330000	0.01860763135860598	2.599207668339954
chr9	14210000	14220000	chr9	14310000	14320000	0.0030571366823117373	2.111212657236631
chr9	14460000	14470000	chr9	14760000	14770000	0.00027248111282713336	2.111212657236631
chr9	14610000	14620000	chr9	14760000	14770000	5.485419027606576e-05	2.111212657236631
chr9	14780000	14790000	chr9	15130000	15140000	0.01725837590663116	2.599207668339954
chr9	15210000	15220000	chr9	15410000	15420000	0.0033258869522392845	2.111212657236631
chr9	15200000	15210000	chr9	15610000	15620000	0.011414879753328222	2.111212657236631
chr9	15280000	15290000	chr9	15410000	15420000	0.004873442101141365	2.111212657236631
chr9	15280000	15290000	chr9	15610000	15620000	0.024576579168173428	2.111212657236631
chr9	15490000	15500000	chr9	15610000	15620000	0.009956672474548513	2.111212657236631
chr9	15650000	15660000	chr9	15810000	15820000	0.01008524530764574	3.2
chr9	15860000	15870000	chr9	16130000	16140000	8.246728585115104e-05	2.111212657236631
chr9	15860000	15870000	chr9	16720000	16730000	0.013150684713469404	2.111212657236631
chr9	15860000	15870000	chr9	17050000	17060000	0.048606365940998986	3.6758347359905126
chr9	15870000	15880000	chr9	16030000	16040000	0.026067484457064208	2.111212657236631
chr9	16040000	16050000	chr9	16120000	16130000	0.010604861933912049	2.111212657236631
chr9	16190000	16200000	chr9	16710000	16720000	0.0033258869522392845	2.599207668339954
chr9	16190000	16200000	chr9	16850000	16860000	0.009390113885015396	2.599207668339954
chr9	16190000	16200000	chr9	17470000	17480000	0.005432724638232607	2.111212657236631
chr9	16730000	16740000	chr9	16860000	16870000	0.0008450213397792471	2.111212657236631
chr9	17050000	17060000	chr9	17460000	17470000	0.03333809596748908	2.111212657236631
chr9	17110000	17120000	chr9	17460000	17470000	8.246728585115104e-05	2.599207668339954
chr9	17120000	17130000	chr9	17330000	17340000	0.01706280776668154	2.111212657236631
chr9	17530000	17540000	chr9	17790000	17800000	5.485419027606576e-05	2.111212657236631
chr9	17530000	17540000	chr9	18210000	18220000	0.00021973248337783802	2.111212657236631
chr9	17530000	17540000	chr9	19030000	19040000	0.004720698747236377	2.111212657236631
chr9	17800000	17810000	chr9	18210000	18220000	0.0002522070969596796	2.111212657236631
chr9	17810000	17820000	chr9	19020000	19030000	5.68711181928381e-05	2.111212657236631
chr9	18230000	18240000	chr9	19010000	19020000	0.00010631051014229343	3.2
chr9	18240000	18250000	chr9	18820000	18830000	0.004720698747236377	2.111212657236631
chr9	18250000	18260000	chr9	18420000	18430000	0.0006951599164209054	3.6758347359905126
chr9	18480000	18490000	chr9	19010000	19020000	0.006502432778144614	3.6758347359905126
chr9	18830000	18840000	chr9	19010000	19020000	0.03510709192552126	2.111212657236631
chr9	19040000	19050000	chr9	19450000	19460000	0.005151864179827886	2.111212657236631
chr9	19050000	19060000	chr9	19170000	19180000	0.001729235079537752	2.111212657236631
chr9	19050000	19060000	chr9	19370000	19380000	0.041081450246055584	2.599207668339954
chr9	19180000	19190000	chr9	19450000	19460000	0.005434453384328672	2.111212657236631
chr9	19230000	19240000	chr9	19360000	19370000	0.040477373109635714	2.111212657236631
chr9	19370000	19380000	chr9	19450000	19460000	0.001729235079537752	2.111212657236631
chr9	19480000	19490000	chr9	19920000	19930000	0.00019736115551938216	2.111212657236631
chr9	74220000	74230000	chr9	74390000	74400000	0.01889851289232592	2.111212657236631
chr9	74420000	74430000	chr9	74630000	74640000	0.001113052887402588	2.111212657236631
chr9	74650000	74660000	chr9	74880000	74890000	0.005999232512242089	2.111212657236631
chr9	74650000	74660000	chr9	75440000	75450000	0.04830289097056028	2.599207668339954
chr9	74900000	74910000	chr9	75430000	75440000	0.00019852684324872524	2.111212657236631
chr9	74900000	74910000	chr9	75210000	75220000	0.0001101840300824497	2.111212657236631
chr9	74970000	74980000	chr9	75200000	75210000	0.0005058020205679359	2.111212657236631
chr9	75470000	75480000	chr9	75800000	75810000	0.0006153365035365314	2.111212657236631
chr9	75480000	75490000	chr9	75630000	75640000	0.04864219238102216	2.111212657236631
chr9	75480000	75490000	chr9	75690000	75700000	0.005828349435768515	2.111212657236631
chr9	75710000	75720000	chr9	75790000	75800000	6.872445945660388e-08	2.111212657236631
chr9	76280000	76290000	chr9	77180000	77190000	0.04727008418406924	2.111212657236631
chr9	76300000	76310000	chr9	77250000	77260000	0.04830289097056028	2.599207668339954
chr9	77390000	77400000	chr9	77550000	77560000	0.008203299250782803	2.111212657236631
chr9	77390000	77400000	chr9	77610000	77620000	0.0001101840300824497	2.111212657236631
chr9	77390000	77400000	chr9	77680000	77690000	5.4817004245893974e-05	2.111212657236631
chr9	77560000	77570000	chr9	77690000	77700000	0.016386177045777963	2.111212657236631
chr9	77810000	77820000	chr9	78470000	78480000	0.016309758619706204	2.111212657236631
chr9	77880000	77890000	chr9	78470000	78480000	0.016309758619706204	2.111212657236631
chr9	77880000	77890000	chr9	78900000	78910000	0.04830289097056028	2.111212657236631
chr9	78490000	78500000	chr9	78910000	78920000	0.024857480785211005	2.111212657236631
chr9	79020000	79030000	chr9	79610000	79620000	0.046749419404369504	2.111212657236631
chr9	79050000	79060000	chr9	79280000	79290000	0.0008865508536878162	3.6758347359905126
chr9	79070000	79080000	chr9	79200000	79210000	0.04843510822845507	2.111212657236631
chr9	79380000	79390000	chr9	79760000	79770000	0.016309758619706204	3.2
chr9	79420000	79430000	chr9	79600000	79610000	0.00011605402186311009	2.111212657236631
chr9	79430000	79440000	chr9	79510000	79520000	0.04558869806104161	2.111212657236631
chr9	79630000	79640000	chr9	79760000	79770000	0.00025974803292528426	2.111212657236631
chr9	80060000	80070000	chr9	80360000	80370000	0.00018325331849208815	2.599207668339954
chr9	80050000	80060000	chr9	80650000	80660000	0.008986712801974819	2.111212657236631
chr9	80070000	80080000	chr9	80720000	80730000	0.0429250513333236	2.599207668339954
chr9	80270000	80280000	chr9	80360000	80370000	0.0008225906884961054	2.111212657236631
chr9	80370000	80380000	chr9	80730000	80740000	0.04558869806104161	2.111212657236631
chr9	80380000	80390000	chr9	80640000	80650000	0.0429250513333236	2.599207668339954
chr9	80870000	80880000	chr9	80980000	80990000	0.005999232512242089	2.111212657236631
chr9	81040000	81050000	chr9	81730000	81740000	0.005436019832676137	2.599207668339954
chr9	81060000	81070000	chr9	81190000	81200000	0.005091838530022062	2.599207668339954
chr9	81220000	81230000	chr9	81720000	81730000	0.019042026497045946	2.599207668339954
chr9	81220000	81230000	chr9	81470000	81480000	0.01602667097849428	2.111212657236631
chr9	81430000	81440000	chr9	81730000	81740000	0.01889851289232592	2.111212657236631
chr9	81740000	81750000	chr9	82180000	82190000	0.001113052887402588	2.111212657236631
chr9	81750000	81760000	chr9	81860000	81870000	0.015152902494984657	2.599207668339954
chr9	81820000	81830000	chr9	82180000	82190000	0.040320422216317285	2.111212657236631
chr9	82360000	82370000	chr9	82760000	82770000	0.04889453243412126	3.6758347359905126
chr9	82800000	82810000	chr9	83500000	83510000	0.0429250513333236	2.111212657236631
chr9	82890000	82900000	chr9	83220000	83230000	0.04973219992003807	2.111212657236631
chr9	82910000	82920000	chr9	83480000	83490000	0.04830289097056028	2.599207668339954
chr9	83220000	83230000	chr9	83480000	83490000	0.005414052889095855	2.111212657236631
chr9	84140000	84150000	chr9	84290000	84300000	0.0024946465447195742	2.111212657236631
chr9	84310000	84320000	chr9	84450000	84460000	0.006777906539300387	3.2
chr9	85950000	85960000	chr9	86150000	86160000	0.019832135397621284	2.111212657236631
chr9	86230000	86240000	chr9	86430000	86440000	0.00699365419929166	2.111212657236631
chr9	86230000	86240000	chr9	86520000	86530000	0.0012926658219983322	2.111212657236631
chr9	86320000	86330000	chr9	86430000	86440000	0.017942716087406413	2.111212657236631
chr9	86550000	86560000	chr9	86870000	86880000	0.00019852684324872524	2.111212657236631
chr9	86550000	86560000	chr9	86780000	86790000	0.007979682011489875	2.111212657236631
chr9	87280000	87290000	chr9	88230000	88240000	0.04889453243412126	2.111212657236631
chr9	87300000	87310000	chr9	87870000	87880000	0.010461871884180872	2.111212657236631
chr9	87720000	87730000	chr9	87870000	87880000	0.04830289097056028	2.111212657236631
chr9	88120000	88130000	chr9	88390000	88400000	0.00962740331796634	2.111212657236631
